,job_description,industry,sector,location,job_name,company_name,State
18,"Acquia, is transforming the digital strategies of companies all over the world with our open cloud platform. We are passionate and relentlessly committed to helping our clients create digital experiences that are more relevant, personalized, and built for a fast-changing, always-connected, mobile-first world. Headquartered in the US, we have been named as one of North America's fastest growing software companies as reported by Deloitte and Inc. Magazine, and have been rated a leader by the analyst community and named one of the Best Places to Work by the Boston Business Journal.

Position Overview

Apply your knowledge of marketing, marketing analytics and data science to help our customers more easily create personalized web experiences and orchestrate consumer journeys. In this role, you will be responsible for defining, building and evangelizing capabilities to automate and streamline marketing workflows.

From building business cases to prioritizing engineering team deliverables, setting and managing expectations, and executing on solution delivery with your engineering and marketing counterparts, our Product Managers are expected to lead their products and initiatives to successful outcomes for our customers and company.

Responsibilities

Responsibilities will include, but not be limited to:
Work closely with our machine learning and data science team in creating and managing our product roadmap as well as coordinating with our OEM partner's roadmap and prioritizing requirements, and executing the plan with the partner and internal stakeholders
Partnering with our engineering team and OEM partner to define product requirements and deliver against the roadmap
Collaborating with customers, partners, and internal teams to understand market problems, identify new opportunities, and improve the customer experience
Executes projects effectively and efficiently
Qualifications & Skills
2+ years of relevant experience in product management delivering enterprise solutions
Knowledge of marketing, analytics and data science and familiarity with marketing technology
Experience in SaaS software and working in an Agile software development environment a plus
Entrepreneurial mindset with desire to grow a young business to new heights
Strong analytical skills, detail-oriented, and a demonstrated ability to self-motivate
Ability to establish priorities while balancing technical and business requirements
Proactive, independent thinker with high energy and positive attitude
Ability to collaborate, build consensus, and inspire teams
Exceptional verbal, written and interpersonal communications skills for both technical and non-technical audiences
Acquia is an equal opportunity (EEO) employer. We hire without regard to age, color, disability, gender (including gender identity), marital status, national origin, race, religion, sex, sexual orientation, veteran status, or any other status protected by applicable law.",Computer Hardware & Software,Information Technology,"Boston, MA",Product Manager - Acquia Lift and Journey Automation,Acquia,MA
19,"Position: Account Manager Pharma

Reports to: SVP, Business Development, Pharmaceutical Market

Company Summary

Imagine if we could match patients with the treatments that prove the most effective for them . . .
GNS Healthcare applies causal machine learning and simulation technology to predict which treatments and care management programs will work for which patients, improving individual patient outcomes and the health of populations, while reducing the total cost of care.

Headquartered in the biotechnology and health IT center of Cambridge, MA, our technology is based on its MeasureBase data integration architecture and patented REFS (Reverse Engineering and Forward Simulation) causal inference and simulation AI engine. Health plans, bio-pharmaceutical companies, healthcare providers, foundations, academic medical centers, and self-insured employers use GNS cloud-based solutions to solve pressing and costly problems including those surrounding metabolic syndrome, medication adherence, end-of-life care, preterm birth, personalized care pathways in oncology, auto-immune diseases, and diabetes, new drug target discovery, patient stratification in clinical trials, and more. GNS solutions focus on reducing adverse events, slowing disease progression, and improving therapeutic effectiveness through precision matching that maximizes impact on individual patient health outcomes while reducing wasteful spending and downstream medical costs.

Position Summary

The Account Manager will work closely with biopharmaceutical companies to drive the expansion of relationships centered around value-generated from the use of GNS platforms, products, and tech-enabled services. The strategic relationships between GNS and major pharmaceutical companies in the U.S. span CEO and C-levels and cut across R&D, HEOR, and market access and pricing. GNS is the primary AI and machine learning partner for several major companies attempting to deliver on improved clinical trial performance and accelerated real world evidence through precision medicine. Several major biopharmaceutical companies have made equity investments in GNS including Amgen and Celgene. Given the depth of existing relationships and the advantage conferred from the patented GNS technology and the unmatched track record of validated results, this position represents an ideal opportunity for the technology and science-oriented client-facing account management and sales professional. This position offers the opportunity to drive increased adoption of transformative AI and machine learning technologies to transform the development of new life-saving medicines and better demonstrate the value of new drugs in a value-based healthcare environment.

This individual will work closely with GNS team members across sales, marketing, engineering, data science and services, product, and project management to ensure successful delivery. This role also involves partnering closely with executive sponsors (e.g., founders) and the delivery teams. Expanding relationships with existing clients to leverage the GNS solutions across the organizations is also a critical component of this role.

Responsibilities
Oversee a portfolio of strategic biopharmaceutical client accounts.
Develop relationships with key stakeholders across multiple departments/functional groups at client organizations to support preclinical, clinical, and commercial stage programs.
Work directly with clients in onboarding new relationships and managing and supporting engagements.
Gather client and market intel to develop appropriate, long-term account-specific strategies.
Stay up-to-date on client priorities, products, pipeline, research programs, acquisitions, and key stakeholders.
Engage with clients and suggest solutions and innovative ideas to meet their identified needs.
Develop proposals for long-term strategic collaborations including, but not limited to follow-on and/or new projects, additional solutions, and integration of GNS platforms and products to address needs across preclinical, clinical, and commercial-stage programs.
Manage client renewals and contract expansions, ensure client satisfaction, and gather performance metrics.
Partner with the project and product implementation team to devise a successful implementation and management plan.
Coordinate with sales, business development, data science, product and project management departments in order to manage ongoing collaborations with clients.
Support sales and business development teams to support pre-sales efforts.
Achieve assigned quota and grow revenues within existing accounts through value-added services and renewal of longer-term engagements.
Monitor and manage to sales performance metrics.
Prepare monthly, quarterly and annual progress and forecast reports.
Travel regularly to meet key client stakeholders to maintain and expand existing services.
Qualifications
B.S. or advanced degree in a scientific area required; MS or PhD a plus
3-5 years of experience in the life sciences industry in a scientific research, consulting, or sales/account management role
2-5+ years of experience in client services and/or in a strategic/key Account Manager role focused on the life sciences area; selling to and servicing pharma accounts is critical
Proven experiences with bioinformatics, HEOR, data/analytics/machine learning solutions and understanding of pharma R&D through commercialization
Willingness to go deep and learn about GNSs solutions, offerings, and diverse applications
Proven experience in setting and meeting goals
Ability to effectively develop relationships and collaborate with various business units across the Company to ensure successful onboarding and ongoing management of clients
Ability to effectively develop relationships and collaborate at various levels and with various departments in client organizations to ensure successful management of engagements
Aptitude for building strong client relationships
Effective negotiation skills and problem-solving attitude
Possess a mix of strong analytical and creative skills to find innovative solutions for clients while providing best-in-class service
Strong customer advocate to internal teams including executive management
Company Culture

Our philosophy at GNS is simple: we cannot transform healthcare with anything less than an all-star team. We are seeking smart, driven people who are experts in their field, have a track record of success and a passion for creating change. We believe that strong teams supercharge the performance of individuals, create a fun and dynamic workplace and great results for our clients and the people they serve.

We are passionate about our work and believe in the ability of our technology to change the world. Our core values of integrity, collaboration, value, diversity, and game-changing guide our behaviors with each other and our clients.

GNS offers competitive salaries, stock options, unlimited vacation, health, dental and vision insurance, life insurance, long-term disability, 401(k), generous parental leave, tuition reimbursement, professional development, subsidized parking and gym membership, tasty food, volunteering opportunities, social gatherings, and more.

Equal Employment Opportunity

GNS Healthcare provides equal employment opportunities to all employees and applicants for employment without regard to race, color, national origin, religion, sexual orientation, gender, gender identity or expression, age, veteran status, disability, pregnancy or conditions related to pregnancy, or genetics. In addition to federal law requirements, GNS Healthcare complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities.",IT Services,Information Technology,"Cambridge, MA",Account Manager Pharma,GNS Healthcare,MA
20,"Lovepop is on a mission to create one billion magical moments and the best place in the world for hungry, creative problem-solvers. We are looking for a Data Scientist to join Lovepop’s Internal Platforms team to take ownership of our inventory process. This group is the backbone to Lovepop’s operations, leveraging existing physical infrastructure and using technology, to build new in-house capabilities. You will be helping to build a system to automatically manage, optimize, and forecast our inventory operations across multiple factories, distribution centers, and sales channels. The system needs to update and learn its plan constantly based on ever changing demand.

What you'll do here:
Develop and implement a method for automatically creating manufacturing schedules for Lovepop factories that ensures that the correct inventory is available at the right times - from raw materials to finished goods
Develop and implement a method for the fulfillment of customer orders (e-com, retail, and wholesale) through a multi-warehouse distribution system using a frequently changing array of shipping options and available inventory
Take ownership of tactical inventory communication with both external and internal stakeholders (factories, 3PLs, sales channels, customer happiness, etc.) with the goal of rapidly automating or eliminating the need for as many touch points as possible

What you'll bring to the table:
Master’s or PhD degree in math, engineering, computer science or relatedMinimum of 2 years of relevant experience (for Phd applied research counts)
Working knowledge of a scientific programming language (we use Python/SQL, we are open to candidates who know R and who want to learn Python)
Willingness and ability to put in flexible hours on nights and weekends as needed (Lovepop operations run around the clock)

You'll be great if you:
Have past experience in logistics (routing), inventory management or supply chain optimization experience
Are open-minded and willing to learn new technologies and process
Bring a methodical, careful and audit-ready mindset with the ability to work in a fast paced startup environment",Consumer Products Manufacturing,Manufacturing,"Boston, MA",Data Scientist,LovePop,MA
21,"Basis Analyst

Indigo is a company dedicated to harnessing nature to help farmers sustainably feed the planet. With a vision of creating a world where farming is an economically desirable and accessible profession, Indigo works alongside its growers to apply natural approaches, conserve resources for future generations, and grow healthy food for all. Utilizing beneficial plant microbes to improve crop health and productivity, Indigo's portfolio is focused on cotton, wheat, barley, corn, soybeans, and rice. The company, founded by Flagship Pioneering, is headquartered in Boston, MA, with additional offices in Memphis, TN, Research Triangle Park, NC, Sydney, Australia, Buenos Aires, Argentina, and São Paulo, Brazil. www.indigoag.com

Responsibilities:
Generate daily, weekly, monthly and quarterly reports for use by internal Indigo stakeholders working with growers making grain marketing decisions
Create framework to approach basis decision timing
Partner with data science to create robust models for basis prediction / scenario analysis
Actively support Indigo for Grain Sales


Competencies:
Analytical problem-solving approach
Understanding of fundamental inputs into basis changes
Expertise in Rail or River or Geography basis systems
Clear communication of basis analysis with complexity appropriate to a variety of audiences
Ability to make recommendations with strong supporting analysis
Ability to write code preferred
Knowledge of international cash/basis markets a +
Comfortable in a rapidly changing environment
Qualifications:
5-10+ years of cash grain trading experience would trade more experience in place of a degree (if quantitatively focused skillset)
Light on Ego
Passion for helping growers make financial decisions
Network of basis related contacts
Comfort using some analysis tool (Excel, Tableau, Spotfire, etc.)
Travel up to 20% (dependent on location)",Farm Support Services,Agriculture & Forestry,"Charlestown, MA",Basis Analyst,Indigo,MA
22,"Position Overview

The massive amount of data generated by our companies provide an exciting opportunity to learn about our customers and industry. A core element of our strategy is to remain an industry leader in providing the highest quality products and experiences to our customer by using technology and data science to understand our customers at a very granular level. To ensure that we accomplish this, we are assembling a team of industry-leading data scientists to use advanced analytics and cutting edge data technologies to uncover insights in our data.

This team is tasked with providing the marketing, digital, and customer engagement teams with insight that let them make the most accurate and precise decisions possible.

We?re looking for a data scientist who gets excited for the moments when trends in the data teach them things that seem impossible to know. Our ideal candidate is a person who loves the creative process and is energized by the opportunity to be of the forefront of building industry-leading technology and programs.

Job Responsibilities
Provide insightful analytics to marketing and customer engagement teams allowing them to more effectively serve our customers
Design and implement methodologically sound marketing experiments
Advance the statistical, programming, and experiment design skills of analysts
Work with analysts on projects that will challenge them and improve their abilities
Assess the competencies of analysists on the team and assign them projects that complement their skillsets and challenge them
Develop innovative approaches to measuring the performance of our customer engagement strategy
Model consumer behavior to assist in the development of sustainable marketing strategy
Predict trends in our markets as well as shopping patterns of individual customers
Model significant impact of marketing programs
To apply email resume to hannah.kearney@rht.com
Job Requirements

Basic Qualifications
Master's Degree in computer science, statistics, or related quantitative field
Strong working knowledge of supervised and unsupervised machine learning
o Demonstrated ability with the following classification methods is required:
CART modeling
Gradient boosting
Random forest models
Bootstrap aggregation
Ensemble models
Deep understanding of advanced statistics and applied mathematics
High proficiency with using R or Python for statistical analysis and developing scripts to automate reporting and analytical processes
Experience with multivariate predictive time series modeling using ARIMA models as well as predictive with machine learning
Ability to clearly communicate insights from data to non-technical audiences
Experience with developing dashboards to provide interactive visual analytics to the organization. These skills include:
o Shiny

o Flexdashboard

o Bokeh

o D3, Plotly, GoogleVis, and other graphical libraries
Ability to use statistical produces to infer causality with randomized and non-randomized trial and control groups
Preferred Qualifications
PhD in relevant field
3+ years of experience using data science to provide insights to marketing and digital teams, preferably in a retail industry
Knowledge of developing collaborative filtering, customer based, content based, and hybrid recommender systems
Experience with big data tools including:

o Developing statistical and machine learning models with Spark, Scala, MLlib

o Working knowledge of using HDFS including hive and basic pig scripting ability

o SparklyR, SparkR, PySpark
Practical knowledge of neural networks and deep learning
Practical knowledge of natural language processing techniques
Knowledge of the following statistical concepts strongly preferred
o Bayesian structural time series models

o Markov chains

o Monte Carlo simulations

To apply email resume to hannah.kearney@rht.com - provided by Dice

Analysis, Development, Libraries, Modeling, Networks, Programming, Python, Scripts, Statistical Analysis",Staffing & Outsourcing,Business Services,"Menlo Park, CA",Data Scientist,Robert Half Technology,MA
23,"At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world.

We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and let’s move the world forward, together.

We're looking for an experienced data science leader to lead and scale a team addressing some of the hardest data problems on one or more of our products.

Your team of data scientists will be partnering with Product and Engineering to advance actionable data insights and solutions from Uber's large datasets. We work on every aspect of the product - whether it's exploratory research to understand user behavior for riders and drivers, or running experiments to optimize untapped areas of growth, or developing machine learning models to mitigate fraud on our platform. For the data science leader who wants to have a fundamental impact on the trajectory of a hyper-growth company, this is the opportunity of a lifetime.

#LI-POST

What you'll need
At least 4 years of experience in quantitative analysis, and a deep educational background in an engineering or technical field.
Prior management and team-building experience. You'll be managing several direct reports initially and will have the opportunity to scale, build and develop a team of experienced professionals.
Self-starter and collaborative leader. Everywhere you go, you can't help but mobilize people, build things, resolve problems, get into the details, go above and beyond, and draw out the best in people. You are a doer and motivator of others.
Excellent execution and organization. This team will be working with engineers and product leads at the forefront of the development cycle. To excel in this role, you should be comfortable executing with little oversight and be able to adapt to problems quickly.
Strategic mindset - you're comfortable thinking a few steps ahead of where the team is at now.
Experience with common analysis tools - SQL, R, and Python. Demonstrable familiarity with code and programming concepts.",Computer Hardware & Software,Information Technology,"San Francisco, CA","Data Science Manager - Driver Product - Role based in San Francisco, California; relocation assistance provided",Uber,MA
24,"Overview
GENERAL SUMMARY OF POSITION:
Under the general supervision of the department head, or designee, the Data Analyst will conduct data analyses and develop/ produce all related reports. This position will provide information to leadership regarding state of the art data management systems and opportunities to enhance analyses, system integration and related databases.
Responsibilities
MAJOR RESPONSIBILITIES:
Design and develop data collection instruments, databases and procedure manuals based on thorough knowledge of data files, related databases, and systems integration
Design and implement data management and quality control procedures, including writing technical requirements and documentation of data sets
Participate in project meetings related to data analysis and management
Produce and report data analysis reports. May be required to provide tabular and graphic summaries of analyses in a form suitable for inclusion in manuscripts for publication in peer reviewed scientific journals as well as for presentation at scientific meetings
Conduct in-depth analysis of project data, performing computations with a high degree of independence
Ensure accuracy of reports by data review and resolving discrepancies internally for assigned reports
Provide interpretation of data to senior management
Provide periodic reports to management regarding status of assigned projects and recommend corrective actions when necessary
Schedule, plan, coordinate, and review project activities related to data
Review and monitor compliance with the federal and state regulations
Perform other duties as required
Qualifications
REQUIRED QUALIFICATIONS:
Bachelor’s degree in a business, health sciences, or a related field or equivalent
4 years of related experience
Demonstrated experience/skills in appropriate computer, statistical or database applications
Demonstrated ability to research issues and resources; basic record-keeping and organizational skills
Demonstrated ability to write reports, journal articles and/ or other technical documents
Excellent communication, both oral and written
Interpersonal skills necessary to interact successfully with a wide range of individuals
Additional Information
The Data Analyst is responsible for developing integrated, state-of-the-art data management systems and conducting data analyses: 1) to support evidence-driven improvements in clinical and translational research infrastructure and programs; and 2) to evaluate the impact (scholarly, financial, workforce development, etc) of our clinical and translational research and educational programs. The Data Analyst will also serve as liaison to the NIH CTSA evaluation and metrics initiatives, ensuring that our site is a strong partner to the CTSA programs in these efforts.
Additional Responsibilities
Aggregates and analyzes data from a variety of sources to assist individuals and groups and develops reports illustrating the impact of faculty, institutional publishing, and research activities.
Performs advanced bibliometric and scientometric analyses to provide researchers and administrators with an in-depth understanding of scholarly productivity and emerging indicators of research impact.
Engages in network analyses and produces data visualizations to facilitate a better understanding of relationships between people, organizations, concepts, or services.
Preferred Qualifications
Proficiency with bibliographic and citation databases, including PubMed, Scopus, and Google Scholar
Proficiency with Excel or other spreadsheet/reporting platforms
Experience with data visualization and data visualization software platforms (eg Tableau, Sci2, VOSviewer, etc)
Advanced degree (Master’s or PhD) with training and subsequent experience in statistical and other data analytical methods.",Education,$1 to $2 billion (USD),"Boston, MA","Data Analyst, Research, UMass Center for Clinical and Translational Science""},""version"":""1.015"",""key"":""1"",""cid"":""IB8mCdi9yJejoUNB/cweSd8yUkoQrUIyn+xJG1SfFIVPnjzkyI34Go9n8jBf""}; var isWidgetLoaded = fa",UMass Medical School,MA
0,"Dataiku is looking for an experienced Account Executive to join our sales team in the New England territory.

Since the launch of our company in the US, we have experienced healthy growth and steady market demand. This individual contributor position is a new position due to business expansion, with responsibility for an extensive New England territory.

We’re looking for someone who can express passion about the new technologies and possibilities of Big Data and Advanced Analytics.

The role consists of engaging prospects and customers on the topics of their Big Data and Advanced Analytics initiatives and to help them develop a more efficient approach, leveraging our platform. The Sales Executive is responsible for the entire sales cycle, while being able to leverage various company resources, to reach a successful collaboration with the prospect.

Dataiku is a young company with great momentum and at this early stage, the Account Executive is likely to work cross functionally with Marketing, Product Management and Engineering.

Requirements

Required Skills
5+ years experience in software field sales
Strong belief in a customer centric selling philosophy and applying a consultative approach in customer interactions
Background in selling innovation and new concepts to large Enterprises
Strong ability to develop a vision match with prospects and customers, to develop alignment across different groups and cultivate champions.
Good articulation of competitive positioning
Travel 30 to 50%
Desired Skills
Experience in ‘data’ – big data, analytics, data science, BI/DW, data integration
Early start-up experience
Benefits
Opportunity to join Dataiku early on and help scale the company
Competitive compensation package, equity, health benefits, and paid vacation
Trips to Paris (our European HQ)
Opportunity to work with a smart, passionate and driven team
Dataiku has a strong culture based on key values: Ownership, Passion, Autonomy and Friendliness
Dataiku is an end-to-end collaboration platform that is revolutionizing how data science teams from 5 to 500 people work together to create and share insights from big data. Our software is designed to be the one place where everyone in the data science process works together: it’s as powerful for PhD data scientists as it is for Business Analysts as it is for Dev Ops engineers as it is for IT professionals. Our customers include companies like L’Oreal, NPR, and Capgemini. We raised our Series B in September 2017 with Battery Ventures, a preeminent New York VC fund known for their dominance in the data science space. We’re growing really quickly (more than doubling every year), and we’re building out our global presence with amazing team members in France, the US, the UK, the Netherlands, and Singapore (with more locations on the way). We’re looking for really talented, smart, kind, and genuinely curious individuals to work alongside us.",Computer Hardware & Software,Information Technology,"New York, NY",Account Executive - New England,Dataiku,MA
1,"Kelly Services is hiring a Direct Hire Data Integrity Reporting Analyst for a global healthcare company in Raynham, MA.

Job Title: Data Integrity Reporting Analyst

Location: Raynham, MA.

The Data Integrity Analyst assures continuous quality management of data standards through routine reporting and analysis to ensure that information is useable and actionable.

The data integrity analyst will work cross-franchise with program managers to identify gaps in required data captured in the event management systems.

Data Analyst may also assist with metrics and analytics reporting as necessary.

Responsibilities:
Know and follow policies and procedures related to work activities performed in area of responsibility. Complete training in area of responsibility within allowed time-period.
Training is required for changes in existing policies and procedures, for new assignments and for implementation of new policies and procedures.
Complete required periodic re-training in areas such as safety and environmental compliance.
Follow all company safety policies and other safety precautions within work area.
Promote safety to all associates that enter work area. Follow Health Care Compliance guidelines as well as follow operating room training and safety standards Bloodborne pathogens training, etc..
Create and own reports used to analyze accuracy of event management data Run daily reports to identify newly added contacts and events in order to validate that business rules are followed formatting; value selection Identify and merge duplicate records
Research HCP records to identify JNJ HCP ID and NPI number Assist with Ad Hoc reporting
Ability to collaborate with partners across the franchise.
Qualifications:
Bachelor’s Degree Required Previous work experience in healthcare industry.
Strong communication skills both written and verbal.
Proficiency in Microsoft Office especially Excel including Pivot Tables and VLOOKUP’s
Possess strong organizational skills and detail-oriented Ability to manage/prioritize tasks.
Understanding of database management.
Schedule Monday through Friday 8:00-5:00 PM

Pay rate: $20-22/hr.
Why Kelly®?


At Kelly

Services®, we work with the best. Our clients include 95 of the Fortune

100™ companies, and more than 70,000 hiring managers rely on Kelly annually to access

the best talent to drive their business forward. If you only make one career connection today, connect

with Kelly.
About

Kelly Services®


As a workforce advocate for over 70 years, we are proud to directly employ nearly 500,000 people

around the world and have a role in connecting thousands more with work through our global network of

talent suppliers and partners. Revenue in 2017 was $5.4 billion. Visit kellyservices.com and connect with us on Facebook, LinkedIn and Twitter.

Kelly Services is an equal opportunity employer including, but not limited to, Minorities, Females,

Individuals with Disabilities, Protected Veterans, Sexual Orientation, Gender Identity and is

committed to employing a diverse workforce. Equal Employment Opportunity

is The Law.",Staffing & Outsourcing,Business Services,"Troy, MI",Data Analyst,Kelly Services,MA
2,"Lead Actuarial Research and Modelling Analyst, Insurance, Boston, MA Predictive Analytics / Predictive Modeling / Data Science / Statistician / Advanced Analytics
DATE

20 Aug

LOCATION

Boston

COMPENSATION

Competitive

KEY SKILLS

DESCRIPTION

SALARY RANGE OR SPECIFIED NUMBER + BONUS

Competitive

SUMMARY

Leading insurance firm is seeking a lead actuarial analyst for their actuarial team. It is a great opportunity with high visibility as you will have significant freedom to conduct analysis and develop solutions to actuarial issues.

JOB DESCRIPTION

Leading insurance firm is seeking a lead actuarial analyst for their actuarial team. It is a great opportunity with high visibility as you will have significant freedom to conduct analysis and develop solutions to actuarial issues. The position requires the ability to communicate complex analysis and conclusions to business leaders, assisting those leaders in taking appropriate actions to meet company financial objectives. You will have a significant amount or leadership responsibilities of underwriting, claims and other units as required by particular project. This is a great opportunity for those who would like a challenge in their career.

Job Responsibilities:

• Sets expectations for actuarial model capabilities and identify model data needs

• Set assumptions and oversees pricing studies, rate filings, analyze and interpret financial results, communicate to product leadership.

• Develop new solutions to actuarial issues.

• Conduct independent analysis, draw conclusions and make recommendations.

• Serve as actuarial viewpoint expert in a wide variety of actuarial subjects, company, industry and regulatory practices.

• Provide effective interaction with external audiences in support of filings or audits, and occasional contact with customers.

• Impacts the achievement of customer, operational, project or service objectives; work is guided by functional projects

Job Requirements:

1. Advanced Quantitative degree (actuarial science, statistics, mathematics or a related field)

2. Four-plus years of experience in actuarial setting with progressive responsibilities.

3. Two-plus years of experience in predictive analytics

4. Broad knowledge or insurance operations and products and emerging issues.

5. Ability to create complex models to solve a variety of business issues.

6. Ability to communicate technical concepts to non-technical audiences in informal and formal settings, including members of senior and executive management.

7. Ability to interact with other functional areas as required.

8. Ability to pay attention to detail, produce accurate results and develop self-validation skills.

9. Ability to write reports to influence decisions and make recommendations and present ideas.

10. Strong organization and time management skills.

11. Ability to handle multiple priorities and tight deadlines.

12. Ability to work independently or as part of a team.

13. Ability to develop and use collaborative relationships to facilitate the accomplishment of work goals.",Staffing & Outsourcing,Business Services,"Los Angeles, CA","Lead Actuarial Research and Modelling Analyst, Insurance, Boston, MA Predictive Analytics / Predictive Modeling / Data Science / Statistician / Advanced Analytics",Wynden Stark,MA
3,"Spotify is looking for a Data Engineer to join us. You will build data driven solutions to bring music and digital media experiences to hundreds of millions of active users and millions of creators by matching fans with creators in a personal and relevant way. You will take on complex data-related problems using some of the most diverse datasets available — user behaviors, acoustical analysis, revenue streams, cultural and contextual data, and other signals across our broad range of mobile and connected platforms. Above all, your work will impact the way the world experiences art.

What you’ll do
Build large-scale batch and real-time data pipelines with data processing frameworks like Scio, Storm or Spark and the Google Cloud Platform.
Leverage best practices in continuous integration and delivery.
Help drive optimization, testing and tooling to improve data quality.
Collaborate with other engineers, ML experts and stakeholders, taking learning and leadership opportunities that will arise every single day.
Work in cross functional agile teams to continuously experiment, iterate and deliver on new product objectives.
Who you are
You know how to work with high volume heterogeneous data, preferably with distributed systems such as Hadoop, BigTable, and Cassandra.
You have experience with one or more higher-level JVM-based data processing frameworks such as Beam, Dataflow, Crunch, Scalding, Storm, Spark, or something we didn’t list- but not just Pig/Hive/BigQuery/other SQL-like abstractions
You are knowledgeable about data modeling, data access, and data storage techniques.
You care about agile software processes, data-driven development, reliability, and responsible experimentation.
You understand the value of collaboration within teams.
We are proud to foster a workplace free from discrimination. We strongly believe that diversity of experience, perspectives, and background will lead to a better environment for our employees and a better product for our users and our creators. This is something we value deeply and we encourage everyone to come be a part of changing the way the world listens to music.",Internet,Information Technology,"Stockholm, Sweden",Data Engineer,Spotify,MA
4,"Basic Qualifications
Advanced degree in library science, information science and/or science or related fields required.
Three plus years of work experience relevant to the position
Expertise on data management practices, data policies, sharing and reuse, data citation, stewardship, and digital preservation including relevant software tools
Experience managing issues and developments in scholarly communication, and discipline-specific expectations for science and engineering (e.g. grant supported research)
Experience with statistical analysis tools and methods for qualitative and quantitative research
Experience in information management or working with data in a research context in science or engineering disciplines
Additional Information

This position will be posted until filled however applications will begin being considered on June 8, 2018.

Founded in 1638, Harvard has a rich legacy of libraries that continues into the 21st century. In total there are over 70 libraries at Harvard that comprise the Harvard library system, with combined holdings of over 19 million items, including 900,000 e-journals, e-books and other e-resources.

More than 12 million of the Harvard Library items are part of the collection of a centrally administered unit within the Faculty of Arts and Sciences that is referred to as the Harvard College Library (HCL). It is comprised of Widener, Lamont, Birkhoff Mathematical, Cabot Science, Chemistry and Chemical Biology, Fine Arts, Harvard-Yenching, Houghton, Loeb Music, Physics Research, and Tozzer libraries and the Harvard Film Archive, Harvard Map Collection, and the Harvard Theatre Collection.

The School of the Faculty of Arts and Sciences serves 1,227 faculty, 4,000 graduate students in 55 degree programs, 6,800 undergraduate students in over 45 fields of study, and is part of Harvard University with 21,000 students university-wide.

The Harvard Library holds membership in Association of Research Libraries, Center for Research Libraries, Coalition for Networked Information, Council on Library and Information Resources, and Digital Library Federation.

Formal offers will be made by FAS Human Resources.

SDL2017",Colleges & Universities,Education,"Cambridge, MA",Research Data Management Librarian for the Sciences,Harvard University,MA
5,"**We are only considering local candidates at this time. This is an onsite, full-time position (cannot be done remotely or on a freelance/consulting basis).

Backed by well known investors like Mark Cuban and Ashton Kutcher, Apptopia is the fastest growing mobile app intelligence company in the world. Our data science group is the heart of the organization and our mission is to make Apptopia's mobile intelligence the most trusted in the industry, and relentlessly seek to discover new ways to harness our data to create value for customers.

First and foremost, we are looking for hackers, makers, doers that have grit, hustle, and strive for excellence in everything they do.

As a Data Scientist, you will:

● Be creative and clever in solving complex computational problems in the face of large, messy, and incomplete data

● Manage several long term research projects and short term ad hoc analyses that inevitably happen during rapid growth.

● Develop a deep understanding of the global app market, our product functionality and customer perspective to provide context for every problem.

● Conduct EDA to generate new hypotheses and insights so that we know things before anyone else.

● Engage with stakeholders to produce clear, compelling, actionable insights that influence product and service improvements that will influence the future of the global app economy.

Do you want to be a part of a world-class data science group that drives the future of a business and an industry? Come join us.

Qualifications

• 1-3 years experience of data science in R

• Insatiable curiosity and team player, this is a place where “I” comes to die.

• Strong interpersonal, communication and consulting skills.

• Demonstrable depth of coding skills (algorithms, data structures)

• BIG data skills. Demonstrable experience computing on large complex and often times unstructured data sets (Spark is preferred).

• Analytical chops. Bachelors degree in computer science, statistics, mathematics, economics, or other quantitative-focused field or rigorous online programs such as edX/Udacity. Other signals can substitute for formal schooling, such as publications in these respective fields.

• Demonstrable experience in data analysis and applying statistical concepts; foundational understanding of ML techniques preferred (experience with H2O.ai ML platform is a plus)

• Familiarity with AWS and Databricks is a plus.

About Apptopia:

Apptopia provides highly accurate data and intelligence on the mobile app industry by estimating downloads, revenues, and active users for every mobile app in every world. We also provide deep SDK analysis and recognition.

Our actionable app store data and intuitive business intelligence tool helps companies like Facebook, Verizon, & AMC Theaters make more informed decisions.",Computer Hardware & Software,Information Technology,"Boston, MA",Data Scientist,Apptopia,MA
